Genres,Year,Count
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1999-04-16,6
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1998-11-17,23
"[{'id': 18, 'name': 'Drama'}]",1998-04-22,3
[],1999-04-18,1
"[{'id': 35, 'name': 'Comedy'}]",1994-10-22,126
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1997-12-19,211
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",1998-05-01,0
"[{'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1998-09-24,93
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-04-23,26
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-04-23,117
"[{'id': 35, 'name': 'Comedy'}]",1999-04-23,275
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",1999-04-14,487
[],1998-03-19,2
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1977-08-11,12
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1998-05-26,1
"[{'id': 99, 'name': 'Documentary'}]",1999-04-01,0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1999-04-29,613
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1999-04-30,183
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-08-16,45
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1999-04-29,5
"[{'id': 18, 'name': 'Drama'}]",1997-12-20,12
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1999-04-30,7
"[{'id': 18, 'name': 'Drama'}]",1999-04-16,22
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1945-09-24,81
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1984-11-16,94
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1986-03-21,58
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1985-08-09,41
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1990-06-15,258
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1999-04-16,2796
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1997-04-10,69
[],1999-05-07,1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-05-07,2
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1998-02-19,7
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-04-25,95
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-05-12,4
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1998-09-11,49
"[{'id': 28, 'name': 'Action'}]",1996-11-07,55
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-05-14,29
"[{'id': 18, 'name': 'Drama'}]",1999-05-14,1
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1999-05-19,4526
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-05-21,17
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-09-14,14
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1998-08-14,0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",1965-02-09,23
"[{'id': 27, 'name': 'Horror'}]",1932-12-22,121
"[{'id': 27, 'name': 'Horror'}]",1959-09-29,58
"[{'id': 27, 'name': 'Horror'}]",1944-12-22,11
"[{'id': 27, 'name': 'Horror'}]",1944-07-07,10
"[{'id': 27, 'name': 'Horror'}]",1940-09-20,14
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1942-10-23,6
"[{'id': 18, 'name': 'Drama'}]",1981-09-18,55
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1978-12-13,1042
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1980-12-04,642
"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1983-06-17,500
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1987-07-23,327
"[{'id': 27, 'name': 'Horror'}]",1931-02-12,254
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1945-12-06,20
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1944-12-01,30
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1931-11-21,295
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1939-01-13,42
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1942-03-13,26
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1943-03-05,42
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1957-05-02,61
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1943-10-05,16
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1941-12-12,124
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1985-08-28,41
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1955-12-14,58
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",1975-08-14,703
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1950-01-04,7
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",1982-12-10,12
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1951-04-29,142
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1953-05-26,52
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1953-08-13,172
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1955-07-01,20
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1956-02-05,277
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1956-07-04,41
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1956-07-14,10
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1956-12-01,14
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1982-02-19,92
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",1959-05-29,16
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1958-03-27,31
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-05-13,1309
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",1999-04-16,381
"[{'id': 18, 'name': 'Drama'}]",1998-01-01,14
"[{'id': 18, 'name': 'Drama'}]",1999-04-29,9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-11-27,8
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1999-06-04,149
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1999-02-17,76
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-06-06,9
"[{'id': 99, 'name': 'Documentary'}]",2012-03-22,7
"[{'id': 18, 'name': 'Drama'}]",1999-10-08,4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1998-06-04,10
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1999-06-04,17
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",1999-06-08,1034
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1999-06-11,0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1998-05-16,3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1998-09-10,101
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1999-06-18,1715
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1999-06-18,209
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",1999-01-01,3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-04-15,47
"[{'id': 14, 'name': 'Fantasy'}]",1998-10-28,554
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1998-08-20,672
"[{'id': 99, 'name': 'Documentary'}]",1997-10-18,22
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-06-25,898
"[{'id': 18, 'name': 'Drama'}]",1998-05-07,3
"[{'id': 35, 'name': 'Comedy'}]",1998-04-15,408
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",1997-10-21,3
"[{'id': 878, 'name': 'Science Fiction'}]",1996-05-04,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1990-08-09,445
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1999-06-30,916
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",1999-06-29,1042
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1999-07-02,115
"[{'id': 18, 'name': 'Drama'}]",1998-04-18,2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1991-10-16,45
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1998-09-14,4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-07-09,2358
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1999-03-19,246
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-09-07,12
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1999-07-14,94
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1999-07-14,1090
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-08-25,10
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",1999-07-14,1266
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1999-07-15,251
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-07-16,34
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-07-16,5
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1984-06-07,2431
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1989-06-15,1131
"[{'id': 35, 'name': 'Comedy'}]",1999-07-23,88
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",1999-07-23,374
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1999-07-23,322
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-07-23,24
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1999-07-28,616
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1999-08-06,255
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-07-30,472
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-07-30,12
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1956-05-08,290
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1955-09-21,101
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1960-10-06,472
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1962-06-13,409
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1975-12-18,521
"[{'id': 18, 'name': 'Drama'}]",1959-05-04,363
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1962-01-23,163
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1988-08-05,10
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1986-11-26,126
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1986-12-12,311
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1986-01-01,20
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1987-01-09,11
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1986-12-12,17
"[{'id': 18, 'name': 'Drama'}]",1985-12-18,345
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1987-01-09,7
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1986-12-19,38
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1986-04-23,25
"[{'id': 18, 'name': 'Drama'}]",1986-12-24,2
[],1986-12-17,3
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",1986-09-29,295
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1986-12-19,389
"[{'id': 35, 'name': 'Comedy'}]",1960-09-14,78
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1986-12-17,70
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1986-12-25,22
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1987-01-30,131
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1987-02-06,12
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",1987-01-30,32
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1987-01-16,20
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1986-04-13,7
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1987-02-06,10
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1987-01-16,22
"[{'id': 18, 'name': 'Drama'}]",1982-12-03,24
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1985-09-20,8
"[{'id': 35, 'name': 'Comedy'}]",1999-08-04,67
[],1997-10-30,0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1999-08-06,1470
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1999-08-06,3223
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1999-08-06,349
"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1968-06-19,95
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1998-07-02,33
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1998-09-11,2
"[{'id': 18, 'name': 'Drama'}]",1998-05-21,7
"[{'id': 35, 'name': 'Comedy'}]",1998-06-12,1
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2000-04-27,98
"[{'id': 35, 'name': 'Comedy'}]",1999-08-12,258
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1999-08-13,115
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1999-08-13,102
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-10-23,6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-02-14,25
"[{'id': 18, 'name': 'Drama'}]",1998-08-13,18
"[{'id': 99, 'name': 'Documentary'}]",1997-08-29,2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1925-01-02,3
"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",1995-10-20,31
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1978-06-28,84
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1963-01-25,56
"[{'id': 27, 'name': 'Horror'}]",1959-07-29,34
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1961-08-12,67
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1964-11-01,43
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",1964-06-24,62
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1962-07-04,35
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",1986-07-25,45
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1985-04-12,140
"[{'id': 35, 'name': 'Comedy'}]",1971-09-28,139
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1978-06-09,170
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1981-03-20,132
"[{'id': 35, 'name': 'Comedy'}]",1980-07-02,1104
"[{'id': 35, 'name': 'Comedy'}]",1982-12-10,276
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1997-12-25,154
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1985-07-25,232
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",1983-07-28,412
"[{'id': 35, 'name': 'Comedy'}]",1988-06-03,74
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1988-06-03,1022
"[{'id': 35, 'name': 'Comedy'}]",1990-07-27,152
"[{'id': 35, 'name': 'Comedy'}]",1991-07-03,101
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1989-07-15,36
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1997-12-31,26
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",1988-12-02,116
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1993-12-16,377
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1983-11-18,352
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1999-08-16,142
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1999-08-11,94
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1999-08-05,138
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}]",1992-07-10,382
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-09-10,11
"[{'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]",1997-07-11,261
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1998-09-10,0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1999-08-25,18
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",1999-01-01,5
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1959-08-09,18
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",1986-01-17,64
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1988-11-11,17
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1992-01-09,15
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1995-01-01,8
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1975-09-24,234
[],1964-09-23,2
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1919-11-23,1
"[{'id': 12, 'name': 'Adventure'}]",1992-02-07,114
"[{'id': 12, 'name': 'Adventure'}]",1919-10-03,5
[],1999-01-01,1
[],1998-11-18,2
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",1999-08-27,524
